Rising Freshmen & Class of 2030 Opportunities	Hagan Scholarship Foundation / Hagan Scholarship (HS Senior; 3.5+ GPA; Household Income ≤ $125K; 4-Yr Non-Profit College — No CC/Online) @ Remote	Status=✅ [OPEN]; Organization=Hagan Scholarship Foundation; Opportunity=Hagan Scholarship (HS Senior; 3.5+ GPA; Household Income ≤ $125K; 4-Yr Non-Profit College — No CC/Online); Type=Last-Dollar Scholarship (Up to $60,000 — $7,500/semester × 8 + $2,000 Startup; Schwab Brokerage Account, Workshops, Study Abroad up to $8,000); Location=Remote; Application=[ ](https://haganscholarships.org/); Deadline=December 1, 2026 (Opens September 1, 2026)
Rising Freshmen & Class of 2030 Opportunities	Jane Street / WiSE - Women in Science & Engineering (Class of 2030) @ New York, NY	Status=✅ [OPEN]; Organization=Jane Street; Opportunity=WiSE - Women in Science & Engineering (Class of 2030); Type=Program for Incoming Freshmen Women (Travel + Stipend Covered); Location=New York, NY; Application=[ ](https://www.janestreet.com/join-jane-street/programs-and-events/wise/); Deadline=Rolling (Sign Up to Be Notified)
Rising Freshmen & Class of 2030 Opportunities	National Merit Scholarship Corporation / National Merit Scholarship (PSAT/NMSQT Junior Year) @ Remote	Status=✅ [OPEN]; Organization=National Merit Scholarship Corporation; Opportunity=National Merit Scholarship (PSAT/NMSQT Junior Year); Type=Scholarship ($2,500 + corporate/college awards up to full tuition); Location=Remote; Application=[ ](https://www.nationalmerit.org/); Deadline=PSAT taken October annually
Rising Freshmen & Class of 2030 Opportunities	Optimist International / Optimist International Essay Contest (Under 19 on Oct 1; 700–800 word essay; 2026-27 topic announced) @ Remote (via Local Optimist Club)	Status=✅ [OPEN]; Organization=Optimist International; Opportunity=Optimist International Essay Contest (Under 19 on Oct 1; 700–800 word essay; 2026-27 topic announced); Type=Scholarship ($2,500 district award + local/regional prizes); Location=Remote (via Local Optimist Club); Application=[ ](https://www.optimist.org/member/scholarships3.cfm); Deadline=Varies by local club (club contests conclude by early February 2027)
Rising Freshmen & Class of 2030 Opportunities	Posse Foundation / Posse Scholarship (Nomination-Based; Partner Cities) @ Atlanta / Boston / Chicago / DC / Houston / LA / Miami / NOLA / NYC / more	Status=✅ [OPEN]; Organization=Posse Foundation; Opportunity=Posse Scholarship (Nomination-Based; Partner Cities); Type=Full-Tuition Scholarship (4 yrs, Partner Colleges); Location=Atlanta / Boston / Chicago / DC / Houston / LA / Miami / NOLA / NYC / more; Application=[ ](https://www.possefoundation.org/); Deadline=Rolling by city (typically Jan–Feb)
Rising Freshmen & Class of 2030 Opportunities	QuestBridge / National College Match (HS Senior; Low-Income) @ Partner Colleges Nationwide	Status=🔥 [CLOSING SOON]; Organization=QuestBridge; Opportunity=National College Match (HS Senior; Low-Income); Type=Full 4-Year Scholarship to 55 Partner Colleges ($325K+); Location=Partner Colleges Nationwide; Application=[ ](https://www.questbridge.org/apply-to-college/programs/national-college-match); Deadline=October 1, 2026
Rising Freshmen & Class of 2030 Opportunities	Regeneron / Society for Science / Regeneron Science Talent Search (HS Senior STEM Research) @ Washington, DC (Finalists)	Status=✅ [OPEN]; Organization=Regeneron / Society for Science; Opportunity=Regeneron Science Talent Search (HS Senior STEM Research); Type=Research Competition (300 scholars, $2K–$250K); Location=Washington, DC (Finalists); Application=[ ](https://www.societyforscience.org/regeneron-sts/); Deadline=November 5, 2026 (8pm ET)
Scholarships	Bold.org / "Be Bold" No-Essay Scholarship (Age 13+; Boldest Profile)	Status=✅ [OPEN]; Organization=Bold.org; Scholarship="Be Bold" No-Essay Scholarship (Age 13+; Boldest Profile); Amount=$25,000; Application=[ ](https://bold.org/scholarships/the-be-bold-no-essay-scholarship/); Deadline=Monthly drawings
Scholarships	Cirkled In / No Sweat Scholarship (Age 12+; No Essay)	Status=✅ [OPEN]; Organization=Cirkled In; Scholarship=No Sweat Scholarship (Age 12+; No Essay); Amount=$2,500; Application=[ ](https://www.cirkledin.com/scholarships/); Deadline=Monthly drawings
Scholarships	Last Mile Education Fund / Last Mile Fund	Status=✅ [OPEN]; Organization=Last Mile Education Fund; Scholarship=Last Mile Fund; Amount=Up to $10,000; Application=[ ](https://www.lastmile-ed.org/apply); Deadline=Rolling
Scholarships	Last Mile Education Fund x Microsoft / Microsoft Cybersecurity Scholarship	Status=✅ [OPEN]; Organization=Last Mile Education Fund x Microsoft; Scholarship=Microsoft Cybersecurity Scholarship; Amount=Varies; Application=[ ](https://www.lastmile-ed.org/microsoftcybersecurityscholarship); Deadline=Rolling
Scholarships	Niche / $2,000 No-Essay Scholarship (Age 16+; HS Jr/Sr or College)	Status=✅ [OPEN]; Organization=Niche; Scholarship=$2,000 No-Essay Scholarship (Age 16+; HS Jr/Sr or College); Amount=$2,000; Application=[ ](https://www.niche.com/colleges/scholarship/no-essay-scholarship/); Deadline=Monthly drawings
Scholarships	Point Foundation / Point Flagship Scholarship (LGBTQ+; Full-Time Undergrad/Grad)	Status=✅ [OPEN]; Organization=Point Foundation; Scholarship=Point Flagship Scholarship (LGBTQ+; Full-Time Undergrad/Grad); Amount=~$10,000/yr (renewable up to 4 yrs); Application=[ ](https://pointfoundation.org/scholarships/flagship); Deadline=November 19, 2026 (5pm PST; Opened September 9, 2026)
Scholarships	Unigo / Make Me Laugh Scholarship (Age 14+; 250-word humorous essay)	Status=✅ [OPEN]; Organization=Unigo; Scholarship=Make Me Laugh Scholarship (Age 14+; 250-word humorous essay); Amount=$1,500; Application=[ ](https://www.unigo.com/scholarships/our-scholarships/make-me-laugh-scholarship); Deadline=August 31, 2027
Scholarships	Unigo / Zombie Apocalypse Scholarship (Age 13+; Survival-Group Essay; 250-Word Plan)	Status=✅ [OPEN]; Organization=Unigo; Scholarship=Zombie Apocalypse Scholarship (Age 13+; Survival-Group Essay; 250-Word Plan); Amount=$2,000; Application=[ ](https://www.unigo.com/scholarships/our-scholarships/zombie-apocalypse-scholarship); Deadline=October 31, 2026
State-Based Scholarships & Grants	Alabama / ACHE Educational Grants Program	Status=✅ [OPEN]; State=Alabama; Program=ACHE Educational Grants Program; Award=Up to $3,000; Eligibility=AL resident; undergrad at eligible AL institution; financial need (FAFSA); Application=[ ](https://www.ache.edu/index.php/alabama-student-grant-program/); Deadline=Varies by school
State-Based Scholarships & Grants	Alaska / Alaska Performance Scholarship (APS)	Status=✅ [OPEN]; State=Alaska; Program=Alaska Performance Scholarship (APS); Award=Up to $4,755/yr; Eligibility=AK HS grad; rigorous curriculum; GPA + test thresholds; AK college; Application=[ ](https://www.k12northstar.org/departments/teaching-learning/parent-student-information/alaska-performance-scholarship); Deadline=Annual: June 30 via FAFSA (June 30, 2026 passed)
State-Based Scholarships & Grants	Arizona / Arizona Promise Program	Status=✅ [OPEN]; State=Arizona; Program=Arizona Promise Program; Award=Full tuition + fees (AZ public U); Eligibility=AZ HS grad; Pell-eligible; 2.5+ GPA; enroll at AZ public U within 12 months; Application=[ ](https://www.azregents.edu/programs/arizona-promise-program); Deadline=Rolling (priority April 1, 2026 passed; via FAFSA)
State-Based Scholarships & Grants	California / Middle Class Scholarship	Status=✅ [OPEN]; State=California; Program=Middle Class Scholarship; Award=Covers gap up to total cost minus $7,898; Eligibility=CA resident; family income ≤~$201K; UC/CSU/CA CC Baccalaureate; Application=[ ](https://www.csac.ca.gov/middle-class-scholarship); Deadline=Rolling (priority March 2, 2026 passed)
State-Based Scholarships & Grants	Colorado / Colorado Opportunity Scholarship Initiative (COSI)	Status=✅ [OPEN]; State=Colorado; Program=Colorado Opportunity Scholarship Initiative (COSI); Award=Varies; Eligibility=CO resident; CO public college; some require community service match; Application=[ ](https://cdhe.colorado.gov/cosi); Deadline=Rolling (varies by partner)
State-Based Scholarships & Grants	Georgia / HOPE Scholarship & Zell Miller	Status=✅ [OPEN]; State=Georgia; Program=HOPE Scholarship & Zell Miller; Award=HOPE: ~$218/credit hr at UGA; Zell Miller: full tuition; Eligibility=GA resident; HOPE: 3.0 HS GPA; Zell Miller: 3.7 GPA + 1200 SAT/26 ACT; Application=[ ](https://gsfc.georgia.gov/); Deadline=Rolling (via GAfutures)
State-Based Scholarships & Grants	Hawaii / Hawaii Promise Scholarship	Status=✅ [OPEN]; State=Hawaii; Program=Hawaii Promise Scholarship; Award=Last-dollar aid at UH CCs; Eligibility=HI resident; UH community college ≥half-time; FAFSA-demonstrated unmet need; Application=[ ](https://uhcc.hawaii.edu/admissions/hawaii-promise.php); Deadline=FAFSA priority (rolling)
State-Based Scholarships & Grants	Illinois / Monetary Award Program (MAP) Grant	Status=✅ [OPEN]; State=Illinois; Program=Monetary Award Program (MAP) Grant; Award=Up to $8,400/yr; Eligibility=IL resident; US citizen/eligible non-citizen; financial need; approved IL college; Application=[ ](https://www.isac.org/students/during-college/types-of-financial-aid/grants/monetary-award-program/); Deadline=Rolling (file FAFSA ASAP — limited funds)
State-Based Scholarships & Grants	Indiana / 21st Century Scholars	Status=✅ [OPEN]; State=Indiana; Program=21st Century Scholars; Award=Up to 100% tuition at IN public; Eligibility=Apply in 7th–8th grade; IN resident; income-eligible; Scholar Success Program through HS; Application=[ ](https://learnmoreindiana.org/scholars/); Deadline=June 30 annually (8th grade cutoff)
State-Based Scholarships & Grants	Kentucky / Kentucky Educational Excellence Scholarship (KEES)	Status=✅ [OPEN]; State=Kentucky; Program=Kentucky Educational Excellence Scholarship (KEES); Award=Up to $2,500/yr; Eligibility=KY HS student; earn $ for each year of GPA 2.5+; KY resident; KY institution; Application=[ ](https://www.education.ky.gov/districts/fin/Pages/Kentucky%20Educational%20Excellence%20Scholarship.aspx); Deadline=Automatic (earned through HS)
State-Based Scholarships & Grants	Louisiana / TOPS (Taylor Opportunity Program)	Status=✅ [OPEN]; State=Louisiana; Program=TOPS (Taylor Opportunity Program); Award=Covers tuition at LA public schools (4 tiers); Eligibility=LA resident; 2.5+ GPA + core curriculum + 20 ACT (Opportunity); higher for Performance/Honors; Application=[ ](https://mylosfa.la.gov/tops/); Deadline=July 1 of HS grad year
State-Based Scholarships & Grants	Maine / State of Maine Grant	Status=✅ [OPEN]; State=Maine; Program=State of Maine Grant; Award=$2,500; Eligibility=ME resident; undergrad with financial need; eligible institution; Application=[ ](https://www.famemaine.com/affording-education/pay-for-school/maine-grant-tuition-programs/maine-state-grant-program/); Deadline=Rolling (priority May 1, 2026 passed; automatic via FAFSA)
State-Based Scholarships & Grants	Massachusetts / John and Abigail Adams Scholarship	Status=✅ [OPEN]; State=Massachusetts; Program=John and Abigail Adams Scholarship; Award=Tuition credit (~$1,714 at UMass Amherst); Eligibility=MA resident; Advanced on 1 MCAS section + Proficient on others; top 25% district combined; Application=[ ](https://www.mass.edu/osfa/programs/adams.asp); Deadline=Automatic (auto-notified fall of senior year)
State-Based Scholarships & Grants	Michigan / Michigan Achievement Scholarship	Status=✅ [OPEN]; State=Michigan; Program=Michigan Achievement Scholarship; Award=Up to $5,500/yr (public U) / $4K (private) / $2.75K (CC); max $27,500; Eligibility=MI HS grad 2023+; MI resident since July 1 prior year; FAFSA SAI ≤$30K; enroll within 15 months; Application=[ ](https://www.michigan.gov/mistudentaid/programs/michigan-achievement-scholarship); Deadline=Rolling (FAFSA-based)
State-Based Scholarships & Grants	Minnesota / Minnesota State Grant	Status=✅ [OPEN]; State=Minnesota; Program=Minnesota State Grant; Award=Up to $13,847; Eligibility=MN resident; undergrad at eligible MN school; financial need (FAFSA); Application=[ ](https://ohe.mn.gov/grant-scholarship/minnesota-state-grant); Deadline=30 days after term start (rolling)
State-Based Scholarships & Grants	Missouri / Access Missouri Financial Assistance Program	Status=✅ [OPEN]; State=Missouri; Program=Access Missouri Financial Assistance Program; Award=Up to $2,850; Eligibility=MO resident; financial need (FAFSA); eligible MO institution; Application=[ ](https://dhewd.mo.gov/ppc/grants-scholarships/access-mo); Deadline=Rolling (FAFSA priority Feb 1, 2026)
State-Based Scholarships & Grants	Nebraska / Nebraska Opportunity Grant	Status=✅ [OPEN]; State=Nebraska; Program=Nebraska Opportunity Grant; Award=Varies; up to full Pell; Eligibility=NE resident; Pell-eligible; eligible NE institution; Application=[ ](https://ccpe.nebraska.gov/nebraska-opportunity-grant-nog); Deadline=Rolling (FAFSA ASAP — limited funds)
State-Based Scholarships & Grants	Nevada / Governor Guinn Millennium Scholarship	Status=✅ [OPEN]; State=Nevada; Program=Governor Guinn Millennium Scholarship; Award=Up to $10,000 over 4 yrs; Eligibility=NV resident; HS grad with 3.25+ GPA; NV HS ≥2 yrs; eligible NV institution; Application=[ ](https://www.nevadatreasurer.gov/ggms/ggms_home/); Deadline=Automatic (for eligible grads)
State-Based Scholarships & Grants	New Hampshire / Governor's Scholarship Program	Status=✅ [OPEN]; State=New Hampshire; Program=Governor's Scholarship Program; Award=$1,000–$2,000/yr for up to 4 yrs; Eligibility=NH HS grad; full-time at NH institution; Pell-eligible + NH Scholar for top tier; Application=[ ](https://www.treasury.nh.gov/residents/scholarship-programs); Deadline=FAFSA-based
State-Based Scholarships & Grants	New Jersey / NJ Tuition Aid Grant (TAG)	Status=✅ [OPEN]; State=New Jersey; Program=NJ Tuition Aid Grant (TAG); Award=Up to full NJ public tuition; partial at private; Eligibility=NJ resident; financial need; full-time at eligible NJ institution; Application=[ ](https://www.nj.gov/njyrs/education/financial-aid/); Deadline=New (Spring 2027 Only): February 15, 2027 (Fall/Spring Deadline September 15, 2026 Passed)
State-Based Scholarships & Grants	New Mexico / New Mexico Opportunity Scholarship	Status=✅ [OPEN]; State=New Mexico; Program=New Mexico Opportunity Scholarship; Award=Full tuition + fees at NM public schools; Eligibility=NM resident; eligible at public colleges incl. 4-year; Application=[ ](https://hed.nm.gov/free-college-for-new-mexico); Deadline=Rolling (FAFSA ASAP)
State-Based Scholarships & Grants	New York / Tuition Assistance Program (TAP)	Status=✅ [OPEN]; State=New York; Program=Tuition Assistance Program (TAP); Award=$500–$5,665; Eligibility=NY resident; financial need; eligible NY institution; Application=[ ](https://hesc.ny.gov/find-aid/nys-grants-scholarships/tuition-assistance-program-tap); Deadline=June 30, 2027 (for 2026-27)
State-Based Scholarships & Grants	North Carolina / Next NC Scholarship (formerly NC Education Lottery)	Status=✅ [OPEN]; State=North Carolina; Program=Next NC Scholarship (formerly NC Education Lottery); Award=Full CC tuition or $5K at 4-yr; Eligibility=NC resident; FAFSA SAI ≤$15K (2025-26); NC CC or UNC system; Application=[ ](https://www.cfnc.org/pay-for-college/next-nc-scholarship/); Deadline=Rolling (UNC priority June 1, 2026 / CC Aug 15)
State-Based Scholarships & Grants	North Dakota / ND State Grant Program	Status=✅ [OPEN]; State=North Dakota; Program=ND State Grant Program; Award=Up to $2,000; Eligibility=ND resident; financial need; eligible ND institution; Application=[ ](https://ndus.edu/paying-for-college/state-grant); Deadline=Rolling (FAFSA ASAP after Oct 1, 2025)
State-Based Scholarships & Grants	Oklahoma / Oklahoma's Promise	Status=✅ [OPEN]; State=Oklahoma; Program=Oklahoma's Promise; Award=Tuition at OK public; partial at private; Eligibility=Apply in 8th–10th grade; OK resident; family income ≤$60K; HS curriculum + 2.5 GPA; Application=[ ](https://okpromise.org/); Deadline=June 30, 2026 (encouraged); Dec 31, 2026 (12th grade final)
State-Based Scholarships & Grants	Oregon / Oregon Opportunity Grant	Status=✅ [OPEN]; State=Oregon; Program=Oregon Opportunity Grant; Award=Up to $3,612; Eligibility=OR resident; financial need (FAFSA or ORSAA); eligible OR institution; Application=[ ](https://oregonstudentaid.gov/grants/oregon-opportunity-grant/); Deadline=Rolling (limited funds)
State-Based Scholarships & Grants	Rhode Island / RI Promise	Status=✅ [OPEN]; State=Rhode Island; Program=RI Promise; Award=Last-dollar free tuition at CCRI/RIC; Eligibility=RI resident; HS grad; CCRI (associate) or RIC (bachelor's); full-time within year; Application=[ ](https://www.ccri.edu/ripromise/); Deadline=Rolling (varies)
State-Based Scholarships & Grants	South Carolina / LIFE Scholarship	Status=✅ [OPEN]; State=South Carolina; Program=LIFE Scholarship; Award=$5K (4-yr) / $3K (2-yr) + $300 book allowance; Eligibility=SC resident; 2 of 3: 3.0+ GPA, top 30% class, 1100 SAT/24 ACT; SC college; Application=[ ](https://www.che.sc.gov/students-families-and-military/scholarships-and-grants-sc-residents); Deadline=Automatic (for eligible grads)
State-Based Scholarships & Grants	South Dakota / South Dakota Opportunity Scholarship	Status=✅ [OPEN]; State=South Dakota; Program=South Dakota Opportunity Scholarship; Award=Up to $7,500 over 4 yrs; Eligibility=SD resident; 3.0+ GPA + 24 ACT; SD opportunity curriculum; SD institution; Application=[ ](https://ourdakotadreams.com/k12-students/opportunity-scholarship/); Deadline=Rolling (check site)
State-Based Scholarships & Grants	Texas / TEXAS Grant	Status=✅ [OPEN]; State=Texas; Program=TEXAS Grant; Award=Up to full TX public tuition + fees; Eligibility=TX resident; financial need (FAFSA/TASFA); 'Distinguished Level of Achievement' or equiv; TX public; Application=[ ](https://comptroller.texas.gov/programs/education/msp/funding/aid/state-programs/txtexas.php); Deadline=Rolling (FAFSA priority Jan 15, 2026)
State-Based Scholarships & Grants	Vermont / Vermont Incentive Grant	Status=✅ [OPEN]; State=Vermont; Program=Vermont Incentive Grant; Award=Up to ~$15,700; Eligibility=VT resident; full-time undergrad; financial need (FAFSA); Application=[ ](https://www.vsac.org/pay/student-aid-options/grants); Deadline=Rolling (apply via MyVSAC)
State-Based Scholarships & Grants	Virginia / Virginia Guaranteed Assistance Program (VGAP) + Commonwealth Award	Status=✅ [OPEN]; State=Virginia; Program=Virginia Guaranteed Assistance Program (VGAP) + Commonwealth Award; Award=Up to full tuition + fees; Eligibility=VA resident; VA public college; financial need; 2.5+ GPA (VGAP); Application=[ ](https://www.schev.edu/financial-aid/financial-aid/federal-state-financial-aid/virginia-guaranteed-assistance-program); Deadline=Rolling (apply via school)
State-Based Scholarships & Grants	Virginia / Virginia Tuition Assistance Grant (VTAG)	Status=✅ [OPEN]; State=Virginia; Program=Virginia Tuition Assistance Grant (VTAG); Award=Up to $5,000; Eligibility=VA resident; full-time at VA private nonprofit; Application=[ ](https://www.schev.edu/financial-aid/financial-aid/federal-state-financial-aid/virginia-tuition-assistance-grant-program); Deadline=December 1, 2026 (Late; If Funds Available — Priority September 15, 2026 Passed)
State-Based Scholarships & Grants	Washington / Washington College Grant (WA Grant)	Status=✅ [OPEN]; State=Washington; Program=Washington College Grant (WA Grant); Award=Up to full WA public tuition + fees; Eligibility=WA resident; family income ≤~70% state median; eligible WA institution; Application=[ ](https://wsac.wa.gov/wcg); Deadline=Rolling (FAFSA or WASFA ASAP)
State-Based Scholarships & Grants	Wisconsin / Wisconsin Higher Education Grant (WHEG)	Status=✅ [OPEN]; State=Wisconsin; Program=Wisconsin Higher Education Grant (WHEG); Award=Up to $3,150; Eligibility=WI resident; financial need; WI public/nonprofit private 4-yr or tech; Application=[ ](https://heab.state.wi.us/programs.html); Deadline=Rolling (FAFSA ASAP)
State-Based Scholarships & Grants	Wyoming / Hathaway Scholarship	Status=✅ [OPEN]; State=Wyoming; Program=Hathaway Scholarship; Award=$840–$1,680/sem (4 tiers); Eligibility=WY resident; WY HS grad; 2.5–3.5 GPA + 19–25 ACT (tiered); UW or WY CC; Application=[ ](https://www.hathawayscholarship.org/); Deadline=Automatic (for eligible grads)
Underclassmen Internships	Etched / Supercomputing Intern (Bachelor's-Track Eligible; No Class Cutoff) — Deadline: Rolling @ Check site	Status=✅ [OPEN]; Company=Etched; Role=Supercomputing Intern (Bachelor's-Track Eligible; No Class Cutoff) — Deadline: Rolling; Location=Check site; Application=[ ](https://jobs.ashbyhq.com/etched/b45e357c-07ea-4499-9911-1d3cc9b9ac71); Date Posted=Jul 5, 2026
Underclassmen Internships	Kalshi / Support Ops Intern (Ops, Not SWE; No Class-Year Gate; $20–25/hr) — Deadline: Rolling @ New York, NY	Status=✅ [OPEN]; Company=Kalshi; Role=Support Ops Intern (Ops, Not SWE; No Class-Year Gate; $20–25/hr) — Deadline: Rolling; Location=New York, NY; Application=[ ](https://jobs.ashbyhq.com/kalshi/32bbed2f-888b-406f-873f-d299062fc854); Date Posted=Jul 5, 2026
Underclassmen Internships	Optiver / Quantitative Intern, Summer 2027 (Sophomore Standing+; Grad Dec 2027–Jun 2029) — Deadline: Check site @ Chicago, IL	Status=✅ [OPEN]; Company=Optiver; Role=Quantitative Intern, Summer 2027 (Sophomore Standing+; Grad Dec 2027–Jun 2029) — Deadline: Check site; Location=Chicago, IL; Application=[ ](https://www.optiver.com/join-us/jobs/institutional-sales-and-trading/chicago/quantitative-intern-summer-2027/); Date Posted=Jul 5, 2026
Underclassmen Programs (Fellowships, Externships, etc.)	Adobe / Adobe NEXT// Campus Leader — Deadline: Check site @ Campus-Based / Remote	Status=✅ [OPEN]; Company=Adobe; Program=Adobe NEXT// Campus Leader — Deadline: Check site; Type=Paid Campus Leader / Ambassador Program (Current Students; No Class-Year Limit); Location=Campus-Based / Remote; Application=[ ](https://www.adobeforeducation.com/adobenextstudents); Date Posted=Jun 17, 2026
Underclassmen Programs (Fellowships, Externships, etc.)	Career Pathways Initiative / Career Pathways Initiative Fellowship — Deadline: Rolling @ Check site	Status=✅ [OPEN]; Company=Career Pathways Initiative; Program=Career Pathways Initiative Fellowship — Deadline: Rolling; Type=Fellowship (FGLI Students; All Undergrad Years); Location=Check site; Application=[ ](https://airtable.com/appvj8qB2H0qZIKjX/pagrbPHEGD31CYPm2/form); Date Posted=Jul 5, 2026
Underclassmen Programs (Fellowships, Externships, etc.)	Databricks / Databricks Student Fellows Program — Deadline: Check site @ Remote	Status=✅ [OPEN]; Company=Databricks; Program=Databricks Student Fellows Program — Deadline: Check site; Type=Student Fellowship (Data + AI; High-Demand Skills Development; Open to Undergrads); Location=Remote; Application=[ ](https://www.databricks.com/university/student-fellows); Date Posted=May 28, 2026
Underclassmen Programs (Fellowships, Externships, etc.)	ElevenLabs / ElevenLabs Ambassador Program — Deadline: Rolling @ Remote / Global	Status=✅ [OPEN]; Company=ElevenLabs; Program=ElevenLabs Ambassador Program — Deadline: Rolling; Type=Ambassador Program (Community Builder / Content Creator; 18+; Platform Credits + Event Funding; Paid Opportunities Unlock Over Time); Location=Remote / Global; Application=[ ](https://elevenlabs.io/ambassador); Date Posted=May 01, 2026
Underclassmen Programs (Fellowships, Externships, etc.)	GirlsWhoML / Thinking About Thinking 2026 Ambassador Programme — Deadline: Check site @ London, UK	Status=✅ [OPEN]; Company=GirlsWhoML; Program=Thinking About Thinking 2026 Ambassador Programme — Deadline: Check site; Type=Ambassador Programme; Location=London, UK; Application=[ ](https://docs.google.com/forms/d/e/1FAIpQLSfh6jXrV8-2rtNAhmLDG8vnH7X683aVc-hkqHLjrMVfJV7Z0w/viewform); Date Posted=Feb 04, 2026
